Model,TechNode,Subarray,MemCell,Dataflow,Layer,Latency,Energy,Operations,Mem_Reads,Mem_Writes,L1_Accesses,L2_Accesses,DRAM_Accesses,DRAM_to_Xbar,Xbar_to_ADC,OutputStationary,PE_to_Output,Weight_to_PE,ADC_to_GB,PE_to_Register,Register_to_PE
densenet40,45,256,1,OS,QConv2d_139385647286704,8e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,196608,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647286896,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647287424,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,196608,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647287616,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647288192,8e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,196608,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647288384,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647288960,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,196608,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647289152,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647289728,7e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,196608,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647289920,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647290496,8e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,196608,0,0,0,0,0
densenet40,45,256,1,OS,QConv2d_139385647290688,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,49152,0,0,0,0,0
densenet40,45,256,1,OS,QLinear_139385647291504,4e-06,0.0,640,9768,640,4884,3256,976,0,0,640,0,0,0,0,0
densenet40,45,256,2,IMC,QConv2d_126919852547472,1.4e-05,1.3e-05,1572864,197256,1572864,98628,65752,19725,196608,1572864,0,0,0,1572864,0,0
densenet40,45,256,2,IMC,QConv2d_126919852549104,1e-05,2.5e-05,3145728,1574016,3145728,787008,524672,157401,1572864,3145728,0,0,0,3145728,0,0
densenet40,45,256,2,IMC,QConv2d_126919852549344,2.5e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852550208,9e-06,2.5e-05,3145728,2361024,3145728,1180512,787008,236102,2359296,3145728,0,0,0,3145728,0,0
densenet40,45,256,2,IMC,QConv2d_126919852550400,1.1e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852550976,1e-05,2.5e-05,3145728,3148032,3145728,1574016,1049344,314803,3145728,3145728,0,0,0,3145728,0,0
densenet40,45,256,2,IMC,QConv2d_126919852551168,1e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852551744,9e-06,2.5e-05,3145728,3935040,3145728,1967520,1311680,393504,3932160,3145728,0,0,0,3145728,0,0
densenet40,45,256,2,IMC,QConv2d_126919852551936,2.7e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852548048,9e-06,2.5e-05,3145728,4722048,3145728,2361024,1574016,472204,4718592,3145728,0,0,0,3145728,0,0
densenet40,45,256,2,IMC,QConv2d_126919852548624,2e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852552608,9e-06,2.5e-05,3145728,5509056,3145728,2754528,1836352,550905,5505024,3145728,0,0,0,3145728,0,0
densenet40,45,256,2,IMC,QConv2d_126919852552800,1e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852553664,9e-06,2.5e-05,3145728,6296064,3145728,3148032,2098688,629606,6291456,3145728,0,0,0,3145728,0,0
densenet40,45,256,2,IMC,QConv2d_126919852554192,1e-05,6e-06,786432,788736,786432,394368,262912,78873,786432,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852554384,6e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852554960,9e-06,6e-06,786432,985920,786432,492960,328640,98592,983040,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852555152,7e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852555728,1.1e-05,6e-06,786432,1183104,786432,591552,394368,118310,1179648,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852555920,7e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852802320,9e-06,6e-06,786432,1380288,786432,690144,460096,138028,1376256,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852802512,1e-05,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852803088,9e-06,6e-06,786432,1577472,786432,788736,525824,157747,1572864,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852803280,8e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852803856,1.8e-05,6e-06,786432,1774656,786432,887328,591552,177465,1769472,786432,0,0,0,786432,0,0
densenet40,45,256,2,IMC,QConv2d_126919852804048,7e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852804912,1e-05,8e-06,983040,1973280,983040,986640,657760,197328,1966080,983040,0,0,0,983040,0,0
densenet40,45,256,2,IMC,QConv2d_126919852805440,1.9e-05,2e-06,196608,248640,196608,124320,82880,24864,245760,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852805632,7e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,45,256,2,IMC,QConv2d_126919852806208,7e-06,2e-06,196608,298368,196608,149184,99456,29836,294912,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852806400,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,45,256,2,IMC,QConv2d_126919852806976,8e-06,2e-06,196608,348096,196608,174048,116032,34809,344064,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852807168,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,45,256,2,IMC,QConv2d_126919852807696,7e-06,2e-06,196608,397824,196608,198912,132608,39782,393216,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852807888,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,45,256,2,IMC,QConv2d_126919852808464,8e-06,2e-06,196608,447552,196608,223776,149184,44755,442368,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852808656,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,45,256,2,IMC,QConv2d_126919852809184,9e-06,2e-06,196608,497280,196608,248640,165760,49728,491520,196608,0,0,0,196608,0,0
densenet40,45,256,2,IMC,QConv2d_126919852809376,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,45,256,2,IMC,QLinear_126919852810192,5e-06,0.0,640,9768,640,4884,3256,976,8448,640,0,0,0,640,0,0
densenet40,22,64,1,WS,QConv2d_127054709892176,3.2e-05,1e-06,1572864,197256,1572864,98628,65752,19725,0,0,0,1572864,196608,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709655696,3.1e-05,1e-06,3145728,1574016,3145728,787008,524672,157401,0,0,0,3145728,1572864,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709892272,3.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709893088,3.1e-05,1e-06,3145728,2361024,3145728,1180512,787008,236102,0,0,0,3145728,2359296,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709893280,1.4e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709893856,3.3e-05,1e-06,3145728,3148032,3145728,1574016,1049344,314803,0,0,0,3145728,3145728,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709894048,1.2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709894624,3.1e-05,1e-06,3145728,3935040,3145728,1967520,1311680,393504,0,0,0,3145728,3932160,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709894816,3.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709891216,3.1e-05,1e-06,3145728,4722048,3145728,2361024,1574016,472204,0,0,0,3145728,4718592,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709891792,1.3e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709895488,3.1e-05,1e-06,3145728,5509056,3145728,2754528,1836352,550905,0,0,0,3145728,5505024,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709895680,1.2e-05,0.0,786432,3150912,786432,1575456,1050304,315091,0,0,0,786432,3145728,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709896544,3.1e-05,1e-06,3145728,6296064,3145728,3148032,2098688,629606,0,0,0,3145728,6291456,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709897024,1.3e-05,0.0,786432,788736,786432,394368,262912,78873,0,0,0,786432,786432,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709897216,6e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709897792,1.2e-05,0.0,786432,985920,786432,492960,328640,98592,0,0,0,786432,983040,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709897984,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709898560,1.3e-05,0.0,786432,1183104,786432,591552,394368,118310,0,0,0,786432,1179648,0,0,0
densenet40,22,64,1,WS,QConv2d_127054709898752,8e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710145152,1.3e-05,0.0,786432,1380288,786432,690144,460096,138028,0,0,0,786432,1376256,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710145344,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710145920,1.4e-05,0.0,786432,1577472,786432,788736,525824,157747,0,0,0,786432,1572864,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710146112,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710146688,1.3e-05,0.0,786432,1774656,786432,887328,591552,177465,0,0,0,786432,1769472,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710146880,7e-06,0.0,196608,791616,196608,395808,263872,79161,0,0,0,196608,786432,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710147744,1.6e-05,0.0,983040,1973280,983040,986640,657760,197328,0,0,0,983040,1966080,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710148272,7e-06,0.0,196608,248640,196608,124320,82880,24864,0,0,0,196608,245760,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710148464,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710149040,7e-06,0.0,196608,298368,196608,149184,99456,29836,0,0,0,196608,294912,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710149232,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710149808,7e-06,0.0,196608,348096,196608,174048,116032,34809,0,0,0,196608,344064,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710150000,4e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710150576,7e-06,0.0,196608,397824,196608,198912,132608,39782,0,0,0,196608,393216,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710150768,6e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710151344,7e-06,0.0,196608,447552,196608,223776,149184,44755,0,0,0,196608,442368,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710151536,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710152112,7e-06,0.0,196608,497280,196608,248640,165760,49728,0,0,0,196608,491520,0,0,0
densenet40,22,64,1,WS,QConv2d_127054710152304,5e-06,0.0,49152,201792,49152,100896,67264,20179,0,0,0,49152,196608,0,0,0
densenet40,22,64,1,WS,QLinear_127054710153168,4e-06,0.0,640,9768,640,4884,3256,976,0,0,0,640,8448,0,0,0
densenet40,22,128,1,IMC,QConv2d_127774492354240,1.3e-05,1.3e-05,1572864,197256,1572864,98628,65752,19725,196608,1572864,0,0,0,1572864,0,0
densenet40,22,128,1,IMC,QConv2d_127774494462064,1e-05,2.5e-05,3145728,1574016,3145728,787008,524672,157401,1572864,3145728,0,0,0,3145728,0,0
densenet40,22,128,1,IMC,QConv2d_127774492353904,2.5e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492355152,2.2e-05,2.5e-05,3145728,2361024,3145728,1180512,787008,236102,2359296,3145728,0,0,0,3145728,0,0
densenet40,22,128,1,IMC,QConv2d_127774492355344,1e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492355920,1e-05,2.5e-05,3145728,3148032,3145728,1574016,1049344,314803,3145728,3145728,0,0,0,3145728,0,0
densenet40,22,128,1,IMC,QConv2d_127774492356112,1e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492356688,1e-05,2.5e-05,3145728,3935040,3145728,1967520,1311680,393504,3932160,3145728,0,0,0,3145728,0,0
densenet40,22,128,1,IMC,QConv2d_127774492356880,2.7e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492357024,1.1e-05,2.5e-05,3145728,4722048,3145728,2361024,1574016,472204,4718592,3145728,0,0,0,3145728,0,0
densenet40,22,128,1,IMC,QConv2d_127774492353424,1.7e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492357552,1e-05,2.5e-05,3145728,5509056,3145728,2754528,1836352,550905,5505024,3145728,0,0,0,3145728,0,0
densenet40,22,128,1,IMC,QConv2d_127774492357744,9e-06,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492358608,1e-05,2.5e-05,3145728,6296064,3145728,3148032,2098688,629606,6291456,3145728,0,0,0,3145728,0,0
densenet40,22,128,1,IMC,QConv2d_127774492359136,1e-05,6e-06,786432,788736,786432,394368,262912,78873,786432,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492359328,7e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492359904,9e-06,6e-06,786432,985920,786432,492960,328640,98592,983040,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492360096,8e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492360672,1e-05,6e-06,786432,1183104,786432,591552,394368,118310,1179648,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492590304,7e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492590880,1e-05,6e-06,786432,1380288,786432,690144,460096,138028,1376256,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492591072,7e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492591648,1e-05,6e-06,786432,1577472,786432,788736,525824,157747,1572864,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492591840,7e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492592368,1e-05,6e-06,786432,1774656,786432,887328,591552,177465,1769472,786432,0,0,0,786432,0,0
densenet40,22,128,1,IMC,QConv2d_127774492592560,8e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492593328,1e-05,8e-06,983040,1973280,983040,986640,657760,197328,1966080,983040,0,0,0,983040,0,0
densenet40,22,128,1,IMC,QConv2d_127774492593856,7e-06,2e-06,196608,248640,196608,124320,82880,24864,245760,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492594048,7e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,128,1,IMC,QConv2d_127774492594624,8e-06,2e-06,196608,298368,196608,149184,99456,29836,294912,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492594816,7e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,128,1,IMC,QConv2d_127774492595344,8e-06,2e-06,196608,348096,196608,174048,116032,34809,344064,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492595536,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,128,1,IMC,QConv2d_127774492596112,8e-06,2e-06,196608,397824,196608,198912,132608,39782,393216,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492596304,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,128,1,IMC,QConv2d_127774492596880,1.6e-05,2e-06,196608,447552,196608,223776,149184,44755,442368,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492597072,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,128,1,IMC,QConv2d_127774492597648,7e-06,2e-06,196608,497280,196608,248640,165760,49728,491520,196608,0,0,0,196608,0,0
densenet40,22,128,1,IMC,QConv2d_127774492597840,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,22,128,1,IMC,QLinear_127774492598608,6e-06,0.0,640,9768,640,4884,3256,976,8448,640,0,0,0,640,0,0
densenet40,7,128,2,IMC,QConv2d_129182317929696,1.4e-05,1.3e-05,1572864,197256,1572864,98628,65752,19725,196608,1572864,0,0,0,1572864,0,0
densenet40,7,128,2,IMC,QConv2d_129182317927920,1e-05,2.5e-05,3145728,1574016,3145728,787008,524672,157401,1572864,3145728,0,0,0,3145728,0,0
densenet40,7,128,2,IMC,QConv2d_129182317929840,2.6e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182317930704,1.1e-05,2.5e-05,3145728,2361024,3145728,1180512,787008,236102,2359296,3145728,0,0,0,3145728,0,0
densenet40,7,128,2,IMC,QConv2d_129182317930896,1.1e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182317931472,1.2e-05,2.5e-05,3145728,3148032,3145728,1574016,1049344,314803,3145728,3145728,0,0,0,3145728,0,0
densenet40,7,128,2,IMC,QConv2d_129182317931664,1e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182317932240,1e-05,2.5e-05,3145728,3935040,3145728,1967520,1311680,393504,3932160,3145728,0,0,0,3145728,0,0
densenet40,7,128,2,IMC,QConv2d_129182317932432,4.4e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182317932144,1.1e-05,2.5e-05,3145728,4722048,3145728,2361024,1574016,472204,4718592,3145728,0,0,0,3145728,0,0
densenet40,7,128,2,IMC,QConv2d_129182317928640,1e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182317933008,1.1e-05,2.5e-05,3145728,5509056,3145728,2754528,1836352,550905,5505024,3145728,0,0,0,3145728,0,0
densenet40,7,128,2,IMC,QConv2d_129182317933200,1e-05,6e-06,786432,3150912,786432,1575456,1050304,315091,3145728,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182317934064,1.3e-05,2.5e-05,3145728,6296064,3145728,3148032,2098688,629606,6291456,3145728,0,0,0,3145728,0,0
densenet40,7,128,2,IMC,QConv2d_129182317934544,1e-05,6e-06,786432,788736,786432,394368,262912,78873,786432,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182317934736,8e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,7,128,2,IMC,QConv2d_129182317935312,1e-05,6e-06,786432,985920,786432,492960,328640,98592,983040,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182317935504,8e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,7,128,2,IMC,QConv2d_129182317936080,1e-05,6e-06,786432,1183104,786432,591552,394368,118310,1179648,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182317936272,2.3e-05,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,7,128,2,IMC,QConv2d_129182316101904,1e-05,6e-06,786432,1380288,786432,690144,460096,138028,1376256,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182316102096,7e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,7,128,2,IMC,QConv2d_129182316102624,1e-05,6e-06,786432,1577472,786432,788736,525824,157747,1572864,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182316102816,8e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,7,128,2,IMC,QConv2d_129182316103392,1.1e-05,6e-06,786432,1774656,786432,887328,591552,177465,1769472,786432,0,0,0,786432,0,0
densenet40,7,128,2,IMC,QConv2d_129182316103584,8e-06,2e-06,196608,791616,196608,395808,263872,79161,786432,196608,0,0,0,196608,0,0
densenet40,7,128,2,IMC,QConv2d_129182316104400,1.1e-05,8e-06,983040,1973280,983040,986640,657760,197328,1966080,983040,0,0,0,983040,0,0
densenet40,7,128,2,IMC,QConv2d_129182316104928,8e-06,2e-06,196608,248640,196608,124320,82880,24864,245760,196608,0,0,0,196608,0,0
densenet40,7,128,2,IMC,QConv2d_129182316105120,7e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,7,128,2,IMC,QConv2d_129182316105696,8e-06,2e-06,196608,298368,196608,149184,99456,29836,294912,196608,0,0,0,196608,0,0
densenet40,7,128,2,IMC,QConv2d_129182316105888,6e-06,0.0,49152,201792,49152,100896,67264,20179,196608,49152,0,0,0,49152,0,0
densenet40,7,128,2,IMC,QConv2d_129182316106464,8e-06,2e-06,196608,348096,196608,174048,116032,34809,344064,196608,0,0,0,196608,0,0
