Model,TechNode,BatchSize,Subarray,MemCell,Dataflow,Layer,Latency,Energy,Mem_Reads,Mem_Writes,L1_Accesses,L2_Accesses,DRAM_Accesses,PE_to_PE,GB_to_PE,DRAM_to_GB
resnet18,22,64,128,1,OS,QConv2d_133540221688800,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,22,64,128,1,OS,QConv2d_133540221688944,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,128,1,OS,QConv2d_133540221685248,1e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,22,64,128,1,OS,QConv2d_133540221689136,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,128,1,OS,QConv2d_133540221689280,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,128,1,OS,QConv2d_133540221689760,1e-06,1e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,128,1,OS,QConv2d_133540221689904,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,1,OS,QConv2d_133540221689376,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,128,1,OS,QConv2d_133540221690096,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,1,OS,QConv2d_133540221690240,2e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,1,OS,QLinear_133540221690480,1e-06,1e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,7,64,128,2,RS,QConv2d_124642183844624,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,7,64,128,2,RS,QConv2d_124641811513168,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,2,RS,QConv2d_124641811732608,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,2,RS,QConv2d_124641811731552,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,2,RS,QConv2d_124641811731504,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,128,2,RS,QConv2d_124641811730640,2e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,7,64,128,2,RS,QConv2d_124641811730304,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,2,RS,QConv2d_124641811731360,1e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,7,64,128,2,RS,QConv2d_124641811729968,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,2,RS,QConv2d_124641811732992,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,128,2,RS,QConv2d_124641811733472,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,7,64,128,2,RS,QConv2d_124641811733616,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,2,RS,QConv2d_124641811733088,1e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,7,64,128,2,RS,QConv2d_124641811733808,1e-06,0.0,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,2,RS,QConv2d_124641811733952,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,128,2,RS,QConv2d_124641811734384,1e-06,1e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,7,64,128,2,RS,QConv2d_124641811734528,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,2,RS,QConv2d_124641811734048,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,7,64,128,2,RS,QConv2d_124641811734720,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,2,RS,QConv2d_124641811734864,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,128,2,RS,QLinear_124641811735104,1e-06,0.0,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,7,64,64,2,WS,QConv2d_135812042446592,4e-06,2e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,7,64,64,2,WS,QConv2d_135812189175680,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,64,2,WS,QConv2d_135812042446448,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,64,2,WS,QConv2d_135812042445584,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,64,2,WS,QConv2d_135812042445632,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,64,2,WS,QConv2d_135812042444816,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,7,64,64,2,WS,QConv2d_135812042444768,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,64,2,WS,QConv2d_135812043595776,2e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,7,64,64,2,WS,QConv2d_135812042444432,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,64,2,WS,QConv2d_135812042444000,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,64,2,WS,QConv2d_135812042447648,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,7,64,64,2,WS,QConv2d_135812042447792,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,64,2,WS,QConv2d_135812042443952,1e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,7,64,64,2,WS,QConv2d_135812042447984,1e-06,0.0,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,64,2,WS,QConv2d_135812042448128,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,64,2,WS,QConv2d_135812042448560,1e-06,0.0,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,7,64,64,2,WS,QConv2d_135812042448704,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,64,2,WS,QConv2d_135812042448224,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,7,64,64,2,WS,QConv2d_135812042448896,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,64,2,WS,QConv2d_135812042449040,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,64,2,WS,QLinear_135812042449280,1e-06,0.0,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,45,64,128,2,OS,QConv2d_130239184902320,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,45,64,128,2,OS,QConv2d_130239184681296,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,2,OS,QConv2d_130239185581648,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,2,OS,QConv2d_130239184901648,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,2,OS,QConv2d_130239184901408,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,2,OS,QConv2d_130239184900400,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,45,64,128,2,OS,QConv2d_130239184900352,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,128,2,OS,QConv2d_130239184901168,2e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,45,64,128,2,OS,QConv2d_130239184900016,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,128,2,OS,QConv2d_130239184902992,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,128,2,OS,QConv2d_130239184903472,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,45,64,128,2,OS,QConv2d_130239184903616,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,128,2,OS,QConv2d_130239184903088,1e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,45,64,128,2,OS,QConv2d_130239184903808,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,128,2,OS,QConv2d_130239184903952,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,128,2,OS,QConv2d_130239184904432,1e-06,0.0,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,45,64,128,2,OS,QConv2d_130239184904576,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,128,2,OS,QConv2d_130239184904048,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,45,64,128,2,OS,QConv2d_130239184904768,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,128,2,OS,QConv2d_130239184904912,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,128,2,OS,QLinear_130239184905200,1e-06,1e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,45,64,128,1,ws,QConv2d_139652819012928,1e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,45,64,128,1,ws,QConv2d_139652817665056,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,1,ws,QConv2d_139652827673808,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,1,ws,QConv2d_139652817885264,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,1,ws,QConv2d_139652817884448,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,45,64,128,1,ws,QConv2d_139652817883632,2e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,45,64,128,1,ws,QConv2d_139652817883200,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,128,1,ws,QConv2d_139652817884304,2e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,45,64,128,1,ws,QConv2d_139652817882864,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,128,1,ws,QConv2d_139652817882816,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,45,64,128,1,ws,QConv2d_139652817886080,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,45,64,128,1,ws,QConv2d_139652817886224,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,128,1,ws,QConv2d_139652819279488,1e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,45,64,128,1,ws,QConv2d_139652817886416,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,128,1,ws,QConv2d_139652817886560,2e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,45,64,128,1,ws,QConv2d_139652817887040,2e-06,1e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,45,64,128,1,ws,QConv2d_139652817887184,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,128,1,ws,QConv2d_139652817886656,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,45,64,128,1,ws,QConv2d_139652817887376,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,128,1,ws,QConv2d_139652817887520,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,45,64,128,1,ws,QLinear_139652817887808,1e-06,1e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,7,64,256,2,OS,QConv2d_130071833691056,2e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,7,64,256,2,OS,QConv2d_130071456718080,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,2,OS,QConv2d_130071452604544,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,2,OS,QConv2d_130071452603680,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,2,OS,QConv2d_130071452603200,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,256,2,OS,QConv2d_130071452602432,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,7,64,256,2,OS,QConv2d_130071452602384,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,256,2,OS,QConv2d_130071452603296,1e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,7,64,256,2,OS,QConv2d_130071452602048,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,256,2,OS,QConv2d_130071452604832,2e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,256,2,OS,QConv2d_130071452605312,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,7,64,256,2,OS,QConv2d_130071452605456,1e-06,0.0,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,256,2,OS,QConv2d_130071452604928,1e-06,0.0,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,7,64,256,2,OS,QConv2d_130071452605648,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,256,2,OS,QConv2d_130071452605792,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,7,64,256,2,OS,QConv2d_130071452606272,1e-06,1e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,7,64,256,2,OS,QConv2d_130071452606416,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,256,2,OS,QConv2d_130071452605888,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,7,64,256,2,OS,QConv2d_130071452606608,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,256,2,OS,QConv2d_130071452606752,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,7,64,256,2,OS,QLinear_130071452607040,1e-06,0.0,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,22,64,64,1,IMC,QConv2d_132056895369872,2.3e-05,1.2e-05,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,22,64,64,1,IMC,QConv2d_132057063332592,1.4e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,1,IMC,QConv2d_132056899690352,1.3e-05,6e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,1,IMC,QConv2d_132056895592624,1.3e-05,7e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,1,IMC,QConv2d_132056895591328,2e-05,1e-05,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,64,1,IMC,QConv2d_132056895590560,1.3e-05,6e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,22,64,64,1,IMC,QConv2d_132056895590512,1.2e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,64,1,IMC,QConv2d_132056895591424,1.2e-05,6e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,22,64,64,1,IMC,QConv2d_132056895590176,1.1e-05,6e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,64,1,IMC,QConv2d_132056895589744,1.3e-05,7e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,64,1,IMC,QConv2d_132056895593296,1.1e-05,5e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,22,64,64,1,IMC,QConv2d_132056895593440,1.2e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,64,1,IMC,QConv2d_132056895589648,1.4e-05,7e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,22,64,64,1,IMC,QConv2d_132056895593632,1.2e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,64,1,IMC,QConv2d_132056895593776,1.1e-05,6e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,64,1,IMC,QConv2d_132056895594256,1e-05,5e-06,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,64,1,IMC,QConv2d_132056895594400,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,64,1,IMC,QConv2d_132056895593872,9e-06,5e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,64,1,IMC,QConv2d_132056895594592,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,64,1,IMC,QConv2d_132056895594736,1e-05,5e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,64,1,IMC,QLinear_132056895595024,9e-06,5e-06,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,22,64,128,1,RS,QConv2d_133542910203744,4e-06,2e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,22,64,128,1,RS,QConv2d_133542911348176,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,128,1,RS,QConv2d_133543063769056,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,128,1,RS,QConv2d_133542911614400,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,128,1,RS,QConv2d_133542910200672,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,22,64,128,1,RS,QConv2d_133542910202592,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,22,64,128,1,RS,QConv2d_133542910202448,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,128,1,RS,QConv2d_133542911351680,1e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,22,64,128,1,RS,QConv2d_133542910202064,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,128,1,RS,QConv2d_133542910201728,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,22,64,128,1,RS,QConv2d_133542910204560,1e-06,1e-06,6717440,3211264,3358720,2239146,671744,802816,1605632,535210
resnet18,22,64,128,1,RS,QConv2d_133542910204704,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,128,1,RS,QConv2d_133542910201488,1e-06,1e-06,6455296,3211264,3227648,2151765,645529,802816,1605632,535210
resnet18,22,64,128,1,RS,QConv2d_133542910204896,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,128,1,RS,QConv2d_133542910205040,1e-06,1e-06,3801088,3211264,1900544,1267029,380108,802816,1605632,535210
resnet18,22,64,128,1,RS,QConv2d_133542910205472,1e-06,0.0,4390912,1605632,2195456,1463637,439091,401408,802816,267605
resnet18,22,64,128,1,RS,QConv2d_133542910205616,1e-06,0.0,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,1,RS,QConv2d_133542910204848,1e-06,1e-06,3342336,1605632,1671168,1114112,334233,401408,802816,267605
resnet18,22,64,128,1,RS,QConv2d_133542910205808,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,1,RS,QConv2d_133542910205952,1e-06,1e-06,3964928,1605632,1982464,1321642,396492,401408,802816,267605
resnet18,22,64,128,1,RS,QLinear_133542910206240,1e-06,0.0,544768,64000,272384,181589,54476,16000,32000,10666
resnet18,7,64,64,2,OS,QConv2d_131534931170544,2e-06,1e-06,9643200,51380224,4821600,3214400,964320,12845056,25690112,8563370
resnet18,7,64,64,2,OS,QConv2d_131534931170640,2e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,64,2,OS,QConv2d_131534931169776,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,64,2,OS,QConv2d_131534931169488,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,64,2,OS,QConv2d_131534931169056,1e-06,1e-06,12881920,12845056,6440960,4293973,1288192,3211264,6422528,2140842
resnet18,7,64,64,2,OS,QConv2d_131534931168432,1e-06,1e-06,12918784,6422528,6459392,4306261,1291878,1605632,3211264,1070421
resnet18,7,64,64,2,OS,QConv2d_131534931168000,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
resnet18,7,64,64,2,OS,QConv2d_131534930827584,2e-06,1e-06,12853248,6422528,6426624,4284416,1285324,1605632,3211264,1070421
resnet18,7,64,64,2,OS,QConv2d_131534931171312,1e-06,1e-06,6569984,6422528,3284992,2189994,656998,1605632,3211264,1070421
